Year,Age,Sex,mx
1941,81,Male,0.15819
1941,82,Female,0.13737
1941,82,Male,0.17964
1941,83,Female,0.15282
1941,83,Male,0.19152
1941,84,Female,0.17190
1941,84,Male,0.22596
1941,85,Female,0.18667
1941,85,Male,0.23127
1941,86,Female,0.20614
1941,86,Male,0.25332
1941,87,Female,0.23058
1941,87,Male,0.28145
1941,88,Female,0.24049
1941,88,Male,0.25559
1941,89,Female,0.26633
1941,89,Male,0.33902
1941,90,Female,0.27651
1941,90,Male,0.33756
1941,91,Female,0.29559
1941,91,Male,0.32141
1941,92,Female,0.33715
1941,92,Male,0.37502
1941,93,Female,0.36150
1941,93,Male,0.37469
1941,94,Female,0.38891
1941,94,Male,0.39511
1941,95,Female,0.41740
1941,95,Male,0.47058
1941,96,Female,0.43071
1941,96,Male,0.52442
1941,97,Female,0.54673
1941,97,Male,0.50011
1941,98,Female,0.53450
1941,98,Male,0.53654
1941,99,Female,0.56066
1941,99,Male,0.41835
1941,100,Female,0.62862
1941,100,Male,0.74248
1941,101,Female,0.60930
1941,101,Male,0.46775
1941,102,Female,0.47953
1941,102,Male,0.55762
1941,103,Female,1.06195
1941,103,Male,0.00000
1941,104,Female,0.81246
1941,104,Male,0.80429
1941,105,Female,2.75229
1941,105,Male,0.00000
1941,106,Female,0.00000
1941,106,Male,0.00000
1941,107,Female,0.00000
1941,107,Male,0.00000
1941,108,Female,2.05479
1941,108,Male,NA
1941,109,Female,NA
1941,109,Male,NA
1941,110,Female,NA
1941,110,Male,NA
1942,0,Female,0.04713
1942,0,Male,0.06088
1942,1,Female,0.00529
1942,1,Male,0.00620
1942,2,Female,0.00287
1942,2,Male,0.00331
1942,3,Female,0.00248
1942,3,Male,0.00275
1942,4,Female,0.00198
1942,4,Male,0.00253
1942,5,Female,0.00194
1942,5,Male,0.00228
1942,6,Female,0.00149
1942,6,Male,0.00199
1942,7,Female,0.00114
1942,7,Male,0.00155
1942,8,Female,0.00108
1942,8,Male,0.00130
1942,9,Female,0.00089
1942,9,Male,0.00123
1942,10,Female,0.00080
1942,10,Male,0.00116
1942,11,Female,0.00079
1942,11,Male,0.00107
1942,12,Female,0.00094
1942,12,Male,0.00109
1942,13,Female,0.00093
1942,13,Male,0.00120
1942,14,Female,0.00111
1942,14,Male,0.00130
1942,15,Female,0.00136
1942,15,Male,0.00158
1942,16,Female,0.00146
1942,16,Male,0.00281
1942,17,Female,0.00161
1942,17,Male,0.00525
1942,18,Female,0.00195
1942,18,Male,0.00680
1942,19,Female,0.00191
1942,19,Male,0.00776
1942,20,Female,0.00215
1942,20,Male,0.00762
1942,21,Female,0.00229
1942,21,Male,0.00790
1942,22,Female,0.00249
1942,22,Male,0.00873
1942,23,Female,0.00194
1942,23,Male,0.00877
1942,24,Female,0.00227
1942,24,Male,0.01012
1942,25,Female,0.00248
1942,25,Male,0.00871
1942,26,Female,0.00229
1942,26,Male,0.00668
1942,27,Female,0.00241
1942,27,Male,0.00601
1942,28,Female,0.00247
1942,28,Male,0.00574
1942,29,Female,0.00246
1942,29,Male,0.00560
1942,30,Female,0.00227
1942,30,Male,0.00559
1942,31,Female,0.00215
1942,31,Male,0.00556
1942,32,Female,0.00245
1942,32,Male,0.00591
1942,33,Female,0.00235
1942,33,Male,0.00550
1942,34,Female,0.00248
1942,34,Male,0.00497
1942,35,Female,0.00268
1942,35,Male,0.00509
1942,36,Female,0.00275
1942,36,Male,0.00466
1942,37,Female,0.00267
1942,37,Male,0.00488
1942,38,Female,0.00299
1942,38,Male,0.00497
1942,39,Female,0.00305
1942,39,Male,0.00517
1942,40,Female,0.00299
1942,40,Male,0.00496
1942,41,Female,0.00352
1942,41,Male,0.00550
1942,42,Female,0.00405
1942,42,Male,0.00604
1942,43,Female,0.00374
1942,43,Male,0.00556
1942,44,Female,0.00386
1942,44,Male,0.00605
1942,45,Female,0.00463
1942,45,Male,0.00691
1942,46,Female,0.00505
1942,46,Male,0.00691
1942,47,Female,0.00542
1942,47,Male,0.00773
1942,48,Female,0.00544
1942,48,Male,0.00818
1942,49,Female,0.00628
1942,49,Male,0.00912
1942,50,Female,0.00624
1942,50,Male,0.00943
1942,51,Female,0.00663
1942,51,Male,0.00994
1942,52,Female,0.00772
1942,52,Male,0.01220
1942,53,Female,0.00786
1942,53,Male,0.01265
1942,54,Female,0.00889
1942,54,Male,0.01418
1942,55,Female,0.00866
1942,55,Male,0.01449
1942,56,Female,0.01030
1942,56,Male,0.01649
1942,57,Female,0.01113
1942,57,Male,0.01850
1942,58,Female,0.01238
1942,58,Male,0.02018
1942,59,Female,0.01348
1942,59,Male,0.02174
1942,60,Female,0.01354
1942,60,Male,0.02253
1942,61,Female,0.01445
1942,61,Male,0.02371
1942,62,Female,0.01804
1942,62,Male,0.02771
1942,63,Female,0.01870
1942,63,Male,0.03087
1942,64,Female,0.02081
1942,64,Male,0.03380
1942,65,Female,0.02313
1942,65,Male,0.03678
1942,66,Female,0.02474
1942,66,Male,0.03797
1942,67,Female,0.02812
1942,67,Male,0.04239
1942,68,Female,0.03088
1942,68,Male,0.04682
1942,69,Female,0.03378
1942,69,Male,0.05078
1942,70,Female,0.03618
1942,70,Male,0.05137
1942,71,Female,0.03886
1942,71,Male,0.05418
1942,72,Female,0.04816
1942,72,Male,0.06801
1942,73,Female,0.05193
1942,73,Male,0.07280
1942,74,Female,0.05741
1942,74,Male,0.07895
1942,75,Female,0.06114
1942,75,Male,0.08225
1942,76,Female,0.06931
1942,76,Male,0.09748
1942,77,Female,0.07542
1942,77,Male,0.10539
1942,78,Female,0.08835
1942,78,Male,0.12090
1942,79,Female,0.09775
1942,79,Male,0.13182
1942,80,Female,0.09982
1942,80,Male,0.13072
1942,81,Female,0.11000
1942,81,Male,0.13995
1942,82,Female,0.12472
1942,82,Male,0.16107
1942,83,Female,0.13295
1942,83,Male,0.17953
1942,84,Female,0.15064
1942,84,Male,0.19791
1942,85,Female,0.16721
1942,85,Male,0.20568
1942,86,Female,0.18323
1942,86,Male,0.22931
1942,87,Female,0.19650
1942,87,Male,0.24593
1942,88,Female,0.21172
1942,88,Male,0.26591
1942,89,Female,0.24852
1942,89,Male,0.29606
1942,90,Female,0.24789
1942,90,Male,0.29656
1942,91,Female,0.25735
1942,91,Male,0.31629
1942,92,Female,0.27686
1942,92,Male,0.34730
1942,93,Female,0.31227
1942,93,Male,0.38555
1942,94,Female,0.32859
1942,94,Male,0.37675
1942,95,Female,0.38436
1942,95,Male,0.40789
1942,96,Female,0.36558
1942,96,Male,0.44389
1942,97,Female,0.42500
1942,97,Male,0.56556
1942,98,Female,0.45910
1942,98,Male,0.51119
1942,99,Female,0.51479
1942,99,Male,0.61799
1942,100,Female,0.56088
1942,100,Male,0.29473
1942,101,Female,0.63511
1942,101,Male,0.49938
1942,102,Female,0.63461
1942,102,Male,0.17026
1942,103,Female,0.28911
1942,103,Male,0.38265
1942,104,Female,0.00000
1942,104,Male,0.00000
1942,105,Female,0.00000
1942,105,Male,0.00000
1942,106,Female,0.00000
1942,106,Male,0.64378
1942,107,Female,0.00000
1942,107,Male,0.57361
1942,108,Female,4.05405
1942,108,Male,0.00000
1942,109,Female,NA
1942,109,Male,NA
1942,110,Female,NA
1942,110,Male,NA
1943,0,Female,0.04496
1943,0,Male,0.05748
1943,1,Female,0.00548
1943,1,Male,0.00583
1943,2,Female,0.00284
1943,2,Male,0.00321
1943,3,Female,0.00219
1943,3,Male,0.00266
1943,4,Female,0.00205
1943,4,Male,0.00208
1943,5,Female,0.00170
1943,5,Male,0.00212
1943,6,Female,0.00132
1943,6,Male,0.00181
1943,7,Female,0.00108
1943,7,Male,0.00149
1943,8,Female,0.00097
1943,8,Male,0.00136
1943,9,Female,0.00081
1943,9,Male,0.00123
1943,10,Female,0.00080
1943,10,Male,0.00102
1943,11,Female,0.00093
1943,11,Male,0.00101
1943,12,Female,0.00095
1943,12,Male,0.00103
1943,13,Female,0.00102
1943,13,Male,0.00112
1943,14,Female,0.00118
1943,14,Male,0.00130
1943,15,Female,0.00142
1943,15,Male,0.00152
1943,16,Female,0.00152
1943,16,Male,0.00346
1943,17,Female,0.00153
1943,17,Male,0.00753
1943,18,Female,0.00171
1943,18,Male,0.00979
1943,19,Female,0.00190
1943,19,Male,0.01082
1943,20,Female,0.00193
1943,20,Male,0.01164
1943,21,Female,0.00204
1943,21,Male,0.01147
1943,22,Female,0.00211
1943,22,Male,0.01014
1943,23,Female,0.00242
1943,23,Male,0.01065
1943,24,Female,0.00199
1943,24,Male,0.01026
1943,25,Female,0.00213
1943,25,Male,0.01126
1943,26,Female,0.00226
1943,26,Male,0.00970
1943,27,Female,0.00226
1943,27,Male,0.00754
1943,28,Female,0.00255
1943,28,Male,0.00716
1943,29,Female,0.00228
1943,29,Male,0.00731
1943,30,Female,0.00238
1943,30,Male,0.00702
1943,31,Female,0.00238
1943,31,Male,0.00653
1943,32,Female,0.00256
1943,32,Male,0.00659
1943,33,Female,0.00250
1943,33,Male,0.00621
1943,34,Female,0.00262
1943,34,Male,0.00582
1943,35,Female,0.00269
1943,35,Male,0.00564
1943,36,Female,0.00265
1943,36,Male,0.00507
1943,37,Female,0.00286
1943,37,Male,0.00499
1943,38,Female,0.00318
1943,38,Male,0.00514
1943,39,Female,0.00306
1943,39,Male,0.00521
1943,40,Female,0.00326
1943,40,Male,0.00520
1943,41,Female,0.00335
1943,41,Male,0.00512
1943,42,Female,0.00394
1943,42,Male,0.00623
1943,43,Female,0.00428
1943,43,Male,0.00614
1943,44,Female,0.00403
1943,44,Male,0.00586
1943,45,Female,0.00459
1943,45,Male,0.00654
1943,46,Female,0.00473
1943,46,Male,0.00713
1943,47,Female,0.00520
1943,47,Male,0.00797
1943,48,Female,0.00579
1943,48,Male,0.00831
1943,49,Female,0.00638
1943,49,Male,0.00935
1943,50,Female,0.00662
1943,50,Male,0.01030
1943,51,Female,0.00652
1943,51,Male,0.01037
1943,52,Female,0.00775
1943,52,Male,0.01245
1943,53,Female,0.00845
1943,53,Male,0.01409
1943,54,Female,0.00890
1943,54,Male,0.01425
1943,55,Female,0.00900
1943,55,Male,0.01444
1943,56,Female,0.00990
1943,56,Male,0.01701
1943,57,Female,0.01070
1943,57,Male,0.01875
1943,58,Female,0.01241
1943,58,Male,0.02071
1943,59,Female,0.01380
1943,59,Male,0.02270
1943,60,Female,0.01426
1943,60,Male,0.02365
1943,61,Female,0.01440
1943,61,Male,0.02380
1943,62,Female,0.01745
1943,62,Male,0.02777
1943,63,Female,0.01946
1943,63,Male,0.03087
1943,64,Female,0.02082
1943,64,Male,0.03372
1943,65,Female,0.02295
1943,65,Male,0.03626
1943,66,Female,0.02442
1943,66,Male,0.03786
1943,67,Female,0.02933
1943,67,Male,0.04259
1943,68,Female,0.03222
1943,68,Male,0.04661
1943,69,Female,0.03451
1943,69,Male,0.05107
1943,70,Female,0.03889
1943,70,Male,0.05320
1943,71,Female,0.03845
1943,71,Male,0.05420
1943,72,Female,0.04808
1943,72,Male,0.06639
1943,73,Female,0.05652
1943,73,Male,0.07444
1943,74,Female,0.06137
1943,74,Male,0.08151
1943,75,Female,0.06664
1943,75,Male,0.08916
1943,76,Female,0.07232
1943,76,Male,0.09707
1943,77,Female,0.07561
1943,77,Male,0.10648
1943,78,Female,0.08910
1943,78,Male,0.11853
1943,79,Female,0.10233
1943,79,Male,0.13290
1943,80,Female,0.10822
1943,80,Male,0.14058
1943,81,Female,0.11247
1943,81,Male,0.14008
1943,82,Female,0.13270
1943,82,Male,0.16321
1943,83,Female,0.14960
1943,83,Male,0.18755
1943,84,Female,0.16480
1943,84,Male,0.20025
1943,85,Female,0.18110
1943,85,Male,0.22414
1943,86,Female,0.19797
1943,86,Male,0.25370
1943,87,Female,0.21530
1943,87,Male,0.26647
1943,88,Female,0.22503
1943,88,Male,0.27233
1943,89,Female,0.24540
1943,89,Male,0.33430
1943,90,Female,0.27048
1943,90,Male,0.32031
1943,91,Female,0.27897
1943,91,Male,0.32233
1943,92,Female,0.31394
1943,92,Male,0.37091
1943,93,Female,0.34510
1943,93,Male,0.43889
1943,94,Female,0.35595
1943,94,Male,0.46237
1943,95,Female,0.38995
1943,95,Male,0.42870
1943,96,Female,0.38804
1943,96,Male,0.52632
1943,97,Female,0.49031
1943,97,Male,0.54416
1943,98,Female,0.49564
1943,98,Male,0.59156
1943,99,Female,0.49282
1943,99,Male,0.46431
1943,100,Female,0.58598
1943,100,Male,0.75039
1943,101,Female,0.57995
1943,101,Male,0.11739
1943,102,Female,0.77077
1943,102,Male,0.52008
1943,103,Female,0.53611
1943,103,Male,0.22633
1943,104,Female,1.29415
1943,104,Male,0.53097
1943,105,Female,1.23882
1943,105,Male,1.94805
1943,106,Female,2.08333
1943,106,Male,0.00000
1943,107,Female,NA
1943,107,Male,0.00000
1943,108,Female,NA
1943,108,Male,2.02703
1943,109,Female,NA
1943,109,Male,0.00000
1943,110,Female,NA
1943,110,Male,NA
1944,0,Female,0.04302
1944,0,Male,0.05458
1944,1,Female,0.00433
1944,1,Male,0.00477
1944,2,Female,0.00227
1944,2,Male,0.00277
1944,3,Female,0.00192
1944,3,Male,0.00230
1944,4,Female,0.00161
1944,4,Male,0.00204
1944,5,Female,0.00176
1944,5,Male,0.00199
1944,6,Female,0.00121
1944,6,Male,0.00184
1944,7,Female,0.00111
1944,7,Male,0.00143
1944,8,Female,0.00092
1944,8,Male,0.00127
1944,9,Female,0.00087
1944,9,Male,0.00134
1944,10,Female,0.00093
1944,10,Male,0.00116
1944,11,Female,0.00080
1944,11,Male,0.00102
1944,12,Female,0.00090
1944,12,Male,0.00108
1944,13,Female,0.00095
1944,13,Male,0.00129
1944,14,Female,0.00102
1944,14,Male,0.00135
1944,15,Female,0.00123
1944,15,Male,0.00150
1944,16,Female,0.00137
1944,16,Male,0.00382
1944,17,Female,0.00161
1944,17,Male,0.00921
1944,18,Female,0.00158
1944,18,Male,0.01234
1944,19,Female,0.00173
1944,19,Male,0.01303
1944,20,Female,0.00176
1944,20,Male,0.01441
1944,21,Female,0.00203
1944,21,Male,0.01438
1944,22,Female,0.00205
1944,22,Male,0.01362
1944,23,Female,0.00233
1944,23,Male,0.01128
1944,24,Female,0.00248
1944,24,Male,0.01135
1944,25,Female,0.00204
1944,25,Male,0.01064
1944,26,Female,0.00209
1944,26,Male,0.01136
1944,27,Female,0.00231
1944,27,Male,0.00992
1944,28,Female,0.00215
1944,28,Male,0.00843
1944,29,Female,0.00248
1944,29,Male,0.00778
1944,30,Female,0.00257
1944,30,Male,0.00745
1944,31,Female,0.00234
1944,31,Male,0.00687
1944,32,Female,0.00235
1944,32,Male,0.00618
1944,33,Female,0.00260
1944,33,Male,0.00622
1944,34,Female,0.00260
1944,34,Male,0.00567
1944,35,Female,0.00247
1944,35,Male,0.00532
1944,36,Female,0.00240
1944,36,Male,0.00501
1944,37,Female,0.00271
1944,37,Male,0.00479
1944,38,Female,0.00278
1944,38,Male,0.00485
1944,39,Female,0.00312
1944,39,Male,0.00502
1944,40,Female,0.00310
1944,40,Male,0.00509
1944,41,Female,0.00308
1944,41,Male,0.00498
1944,42,Female,0.00351
1944,42,Male,0.00548
1944,43,Female,0.00393
1944,43,Male,0.00590
1944,44,Female,0.00414
1944,44,Male,0.00620
1944,45,Female,0.00430
1944,45,Male,0.00628
1944,46,Female,0.00465
1944,46,Male,0.00674
1944,47,Female,0.00517
1944,47,Male,0.00768
1944,48,Female,0.00554
1944,48,Male,0.00806
1944,49,Female,0.00598
1944,49,Male,0.00933
1944,50,Female,0.00634
1944,50,Male,0.00962
1944,51,Female,0.00668
1944,51,Male,0.01033
1944,52,Female,0.00750
1944,52,Male,0.01179
1944,53,Female,0.00781
1944,53,Male,0.01246
1944,54,Female,0.00845
1944,54,Male,0.01416
1944,55,Female,0.00850
1944,55,Male,0.01385
1944,56,Female,0.00977
1944,56,Male,0.01646
1944,57,Female,0.01030
1944,57,Male,0.01753
1944,58,Female,0.01146
1944,58,Male,0.02014
1944,59,Female,0.01301
1944,59,Male,0.02273
1944,60,Female,0.01402
1944,60,Male,0.02383
1944,61,Female,0.01397
1944,61,Male,0.02430
1944,62,Female,0.01624
1944,62,Male,0.02807
1944,63,Female,0.01827
1944,63,Male,0.03049
1944,64,Female,0.02103
1944,64,Male,0.03435
1944,65,Female,0.02221
1944,65,Male,0.03657
1944,66,Female,0.02320
1944,66,Male,0.03656
1944,67,Female,0.02697
1944,67,Male,0.04202
1944,68,Female,0.03014
1944,68,Male,0.04450
1944,69,Female,0.03394
1944,69,Male,0.05252
1944,70,Female,0.03726
1944,70,Male,0.05304
1944,71,Female,0.03835
1944,71,Male,0.05385
1944,72,Female,0.04437
1944,72,Male,0.06338
1944,73,Female,0.05065
1944,73,Male,0.06986
1944,74,Female,0.05761
1944,74,Male,0.07973
1944,75,Female,0.06318
1944,75,Male,0.08635
1944,76,Female,0.06845
1944,76,Male,0.09418
1944,77,Female,0.07242
1944,77,Male,0.09745
1944,78,Female,0.08012
1944,78,Male,0.10836
1944,79,Female,0.09073
1944,79,Male,0.12184
1944,80,Female,0.10112
1944,80,Male,0.13078
1944,81,Female,0.10677
1944,81,Male,0.13843
1944,82,Female,0.11926
1944,82,Male,0.15798
1944,83,Female,0.13745
1944,83,Male,0.17927
1944,84,Female,0.15428
1944,84,Male,0.18994
1944,85,Female,0.16235
1944,85,Male,0.20740
1944,86,Female,0.18007
1944,86,Male,0.24129
1944,87,Female,0.19641
1944,87,Male,0.25760
1944,88,Female,0.20916
1944,88,Male,0.27845
1944,89,Female,0.22662
1944,89,Male,0.29624
1944,90,Female,0.25168
1944,90,Male,0.30197
1944,91,Female,0.25393
1944,91,Male,0.32668
1944,92,Female,0.27158
1944,92,Male,0.35637
1944,93,Female,0.31328
1944,93,Male,0.35285
1944,94,Female,0.32917
1944,94,Male,0.41655
1944,95,Female,0.33689
1944,95,Male,0.46565
1944,96,Female,0.38560
1944,96,Male,0.50714
1944,97,Female,0.46039
1944,97,Male,0.54570
1944,98,Female,0.54047
1944,98,Male,0.48758
1944,99,Female,0.48618
1944,99,Male,0.86094
1944,100,Female,0.59240
1944,100,Male,0.12970
1944,101,Female,0.48839
1944,101,Male,1.02249
1944,102,Female,0.72708
1944,102,Male,0.42827
1944,103,Female,1.20328
1944,103,Male,0.52632
1944,104,Female,0.44693
1944,104,Male,1.12010
1944,105,Female,0.36855
1944,105,Male,0.00000
1944,106,Female,0.00000
1944,106,Male,0.00000
1944,107,Female,0.00000
1944,107,Male,4.10959
1944,108,Female,NA
1944,108,Male,0.00000
1944,109,Female,NA
1944,109,Male,4.10959
1944,110,Female,NA
1944,110,Male,NA
1945,0,Female,0.04005
1945,0,Male,0.05130
1945,1,Female,0.00402
1945,1,Male,0.00452
1945,2,Female,0.00227
1945,2,Male,0.00250
1945,3,Female,0.00184
1945,3,Male,0.00213
1945,4,Female,0.00137
1945,4,Male,0.00188
1945,5,Female,0.00143
1945,5,Male,0.00177
1945,6,Female,0.00112
1945,6,Male,0.00165
1945,7,Female,0.00089
1945,7,Male,0.00124
1945,8,Female,0.00083
1945,8,Male,0.00112
1945,9,Female,0.00077
1945,9,Male,0.00099
1945,10,Female,0.00071
1945,10,Male,0.00098
1945,11,Female,0.00068
1945,11,Male,0.00092
1945,12,Female,0.00071
1945,12,Male,0.00094
1945,13,Female,0.00089
1945,13,Male,0.00113
1945,14,Female,0.00096
1945,14,Male,0.00121
1945,15,Female,0.00109
1945,15,Male,0.00128
1945,16,Female,0.00127
1945,16,Male,0.00288
1945,17,Female,0.00144
1945,17,Male,0.00764
1945,18,Female,0.00153
1945,18,Male,0.01449
1945,19,Female,0.00182
1945,19,Male,0.01678
1945,20,Female,0.00192
1945,20,Male,0.01956
1945,21,Female,0.00212
1945,21,Male,0.02060
1945,22,Female,0.00218
1945,22,Male,0.02028
1945,23,Female,0.00209
1945,23,Male,0.01823
1945,24,Female,0.00219
1945,24,Male,0.01566
1945,25,Female,0.00232
1945,25,Male,0.01588
1945,26,Female,0.00200
1945,26,Male,0.01488
1945,27,Female,0.00194
1945,27,Male,0.01494
1945,28,Female,0.00208
1945,28,Male,0.01318
1945,29,Female,0.00207
1945,29,Male,0.01077
1945,30,Female,0.00218
1945,30,Male,0.01028
1945,31,Female,0.00220
1945,31,Male,0.00972
1945,32,Female,0.00211
1945,32,Male,0.00872
1945,33,Female,0.00217
1945,33,Male,0.00799
1945,34,Female,0.00224
1945,34,Male,0.00783
1945,35,Female,0.00241
1945,35,Male,0.00709
1945,36,Female,0.00235
1945,36,Male,0.00631
1945,37,Female,0.00244
1945,37,Male,0.00608
1945,38,Female,0.00276
1945,38,Male,0.00589
1945,39,Female,0.00286
1945,39,Male,0.00565
1945,40,Female,0.00286
1945,40,Male,0.00548
1945,41,Female,0.00290
1945,41,Male,0.00536
1945,42,Female,0.00336
1945,42,Male,0.00570
1945,43,Female,0.00354
1945,43,Male,0.00570
1945,44,Female,0.00394
1945,44,Male,0.00600
1945,45,Female,0.00425
1945,45,Male,0.00659
1945,46,Female,0.00421
1945,46,Male,0.00649
1945,47,Female,0.00477
1945,47,Male,0.00743
1945,48,Female,0.00546
1945,48,Male,0.00776
1945,49,Female,0.00558
1945,49,Male,0.00887
1945,50,Female,0.00628
1945,50,Male,0.00963
1945,51,Female,0.00631
1945,51,Male,0.01000
1945,52,Female,0.00722
1945,52,Male,0.01144
1945,53,Female,0.00756
1945,53,Male,0.01233
1945,54,Female,0.00821
1945,54,Male,0.01366
1945,55,Female,0.00829
1945,55,Male,0.01367
1945,56,Female,0.00937
1945,56,Male,0.01585
1945,57,Female,0.01028
1945,57,Male,0.01773
1945,58,Female,0.01144
1945,58,Male,0.01972
1945,59,Female,0.01298
1945,59,Male,0.02213
1945,60,Female,0.01385
1945,60,Male,0.02390
1945,61,Female,0.01409
1945,61,Male,0.02483
1945,62,Female,0.01681
1945,62,Male,0.02745
1945,63,Female,0.01818
1945,63,Male,0.03026
1945,64,Female,0.02021
1945,64,Male,0.03277
1945,65,Female,0.02212
1945,65,Male,0.03625
1945,66,Female,0.02232
1945,66,Male,0.03672
1945,67,Female,0.02649
1945,67,Male,0.04182
1945,68,Female,0.02998
1945,68,Male,0.04527
1945,69,Female,0.03412
1945,69,Male,0.04974
1945,70,Female,0.03809
1945,70,Male,0.05337
1945,71,Female,0.03801
1945,71,Male,0.05513
1945,72,Female,0.04631
1945,72,Male,0.06391
1945,73,Female,0.05075
1945,73,Male,0.06765
1945,74,Female,0.05741
1945,74,Male,0.07710
1945,75,Female,0.06551
1945,75,Male,0.08733
1945,76,Female,0.07073
1945,76,Male,0.09317
1945,77,Female,0.07409
1945,77,Male,0.09803
1945,78,Female,0.07980
1945,78,Male,0.10667
1945,79,Female,0.08904
1945,79,Male,0.11866
1945,80,Female,0.10127
1945,80,Male,0.13057
1945,81,Female,0.10599
1945,81,Male,0.13653
1945,82,Female,0.12481
1945,82,Male,0.16695
1945,83,Female,0.13301
1945,83,Male,0.16989
1945,84,Female,0.15547
1945,84,Male,0.19364
1945,85,Female,0.16596
1945,85,Male,0.20465
1945,86,Female,0.17874
1945,86,Male,0.22891
1945,87,Female,0.19681
1945,87,Male,0.25265
1945,88,Female,0.20406
1945,88,Male,0.26408
1945,89,Female,0.23749
1945,89,Male,0.28349
1945,90,Female,0.25599
1945,90,Male,0.32097
1945,91,Female,0.27221
1945,91,Male,0.28620
1945,92,Female,0.27246
1945,92,Male,0.35728
1945,93,Female,0.30436
1945,93,Male,0.35741
1945,94,Female,0.32499
1945,94,Male,0.44450
1945,95,Female,0.33783
1945,95,Male,0.45554
1945,96,Female,0.39101
1945,96,Male,0.46270
1945,97,Female,0.39772
1945,97,Male,0.45885
1945,98,Female,0.44161
1945,98,Male,0.43081
1945,99,Female,0.54170
1945,99,Male,0.59264
1945,100,Female,0.49187
1945,100,Male,0.25988
1945,101,Female,0.29135
1945,101,Male,0.73749
1945,102,Female,0.51579
1945,102,Male,1.27172
1945,103,Female,0.55269
1945,103,Male,0.00000
1945,104,Female,0.47337
1945,104,Male,0.00000
1945,105,Female,0.73126
1945,105,Male,2.54597
1945,106,Female,0.57361
1945,106,Male,NA
1945,107,Female,0.00000
1945,107,Male,NA
1945,108,Female,0.00000
1945,108,Male,NA
1945,109,Female,NA
1945,109,Male,NA
1945,110,Female,NA
1945,110,Male,NA
1946,0,Female,0.04098
1946,0,Male,0.05352
1946,1,Female,0.00325
1946,1,Male,0.00362
1946,2,Female,0.00176
1946,2,Male,0.00201
1946,3,Female,0.00132
1946,3,Male,0.00169
1946,4,Female,0.00110
1946,4,Male,0.00154
1946,5,Female,0.00093
1946,5,Male,0.00114
1946,6,Female,0.00087
1946,6,Male,0.00115
1946,7,Female,0.00077
1946,7,Male,0.00093
1946,8,Female,0.00061
1946,8,Male,0.00087
1946,9,Female,0.00055
1946,9,Male,0.00075
1946,10,Female,0.00058
1946,10,Male,0.00083
1946,11,Female,0.00054
1946,11,Male,0.00076
1946,12,Female,0.00070
1946,12,Male,0.00082
1946,13,Female,0.00061
1946,13,Male,0.00081
1946,14,Female,0.00084
1946,14,Male,0.00103
